"","OBJECTID","n_export","precip_variability","population","pigs","cattle","flash_flow","average_flow","percent_no_sanitation","proportion_urban"
"90","CAN00021",100.909530639648,34.8072547912598,0,0,0,0.293852597475052,10.9175386428833,0.373447775840759,0
"91","CAN00022",59.6403923034668,29.3385562896729,0,0,0,0.283190310001373,8.82980823516846,0.373447775840759,0
"92","CAN00023",85.3480758666992,29.1831760406494,1464.50366210938,45.3106345372011,166.704110383223,0.194009125232697,0.0376153849065304,0.373447775840759,1
"93","CAN00026",857.561950683594,29.038366317749,13.2266054153442,0.873095559224577,102.228229483424,0.360748410224915,70.1017684936523,0.373447775840759,0
"94","CAN00027",48.4378852844238,22.4819431304932,2.30322289466858,0,0,0.325845092535019,43.9343070983887,0.373447775840759,0
"95","CAN00028",1644.03332519531,24.2994937896729,511.312713623047,1.85019439266174,119.630597743502,0.209759935736656,0.0205000005662441,0.373447775840759,0
"96","CAN00029",455.190551757812,26.3029174804688,12338.451171875,0,0,0.346842259168625,8.00403881072998,0.373447775840759,1
"97","CAN00030",3.2095365524292,25.194242477417,165.436294555664,0,145.176296293956,0.397081345319748,100.246925354004,0.373447775840759,0
"98","CAN00031",0,22.1137981414795,NA,NA,NA,0.185277670621872,0.0713461562991142,0.031795758754015,NA
"99","CAN00032",0,34.2518196105957,0,NA,NA,0.102721348404884,0.0103076919913292,0.373447775840759,NA
"100","CAN00033",0,50.3274078369141,0,NA,NA,0.448619604110718,47.1127700805664,0.031795758754015,0
"101","CAN00034",NA,29.3774738311768,NA,NA,NA,0.119904071092606,0.00769230769947171,0.031795758754015,NA
"102","CAN00035",NA,26.1485576629639,NA,NA,NA,0.15285587310791,0.0397307686507702,0.031795758754015,NA
"103","CAN00037",NA,18.3101062774658,NA,NA,NA,1.21834599971771,6090.61572265625,0.031795758754015,NA
"104","CAN00038",0,29.1262741088867,NA,NA,NA,0.194166675209999,0.00896153878420591,0.031795758754015,NA
"105","CAN00039",0,24.497838973999,126.933250427246,0.235343833502802,23.4968811955234,0.138237163424492,0.00838461518287659,0.031795758754015,NA
"106","CAN00040",NA,19.0888366699219,NA,NA,NA,0.178397208452225,0.00984615366905928,0.031795758754015,NA
"107","CAN00041",NA,15.3445510864258,33682.390625,NA,NA,0.284427314996719,0.017000000923872,0.373447775840759,NA
"108","CAN00042",NA,17.5052108764648,NA,NA,NA,0.250349640846252,0.0137692308053374,0.031795758754015,NA
"109","CAN00043",NA,20.9074153900146,NA,NA,NA,0.255993813276291,0.0127307688817382,0.373447775840759,NA
"110","CAN00044",0,10.6985244750977,NA,NA,NA,0.24524287879467,0.0798076912760735,0.373447775840759,NA
"111","CAN00045",NA,15.0722942352295,0,NA,NA,0.272699177265167,0.169576928019524,0.031795758754015,NA
"112","CAN00046",NA,17.2208042144775,NA,NA,NA,0.229114964604378,0.0106538459658623,0.031795758754015,NA
"113","CAN00047",0,13.4782629013062,NA,NA,NA,0.178750902414322,0.00957692321389914,0.373447775840759,NA
"114","CAN00048",NA,14.5462980270386,NA,NA,NA,0.225954204797745,0.0113846156746149,0.373447775840759,NA
"115","CAN00049",3.51576948165894,10.5650873184204,2741.87036132812,514.098149782906,377.166887762372,0.455400973558426,758.911254882812,0.373447775840759,1
"116","CAN00050",27.4827842712402,9.11217975616455,4274.849609375,76.5180324902134,56.277723226377,0.260257929563522,0.00853846129029989,0.373447775840759,0
"117","CAN00051",47.2368469238281,12.3513135910034,236.975997924805,1.62449039782941,0.15748966425376,0.468905836343765,0.0687307715415955,0.373447775840759,0
"118","CAN00052",60.256275177002,10.950478553772,10168.890625,0.245941761590589,3.98887652216559,0.442399740219116,82.5314254760742,0.373447775840759,0
"119","CAN00053",59.8454513549805,17.0585117340088,1911.23999023438,0,0,0.434796661138535,60.4382705688477,0.373447775840759,1
"120","CAN00054",250.281524658203,15.4714612960815,68794.65625,5.58819219307233,239.504497536118,0.432891547679901,2.32780766487122,0.373447775840759,1
"121","CAN00055",32.4385414123535,14.7223100662231,0,0.00424026463028802,13.6355794793624,0.282428115606308,0.017000000923872,0.373447775840759,0
"122","CAN00056",11.9110288619995,14.1370801925659,5381.71435546875,0,395.238125422873,0.446059852838516,15.2223072052002,0.373447775840759,1
"123","CAN00057",3.41732573509216,22.1719398498535,613.02392578125,2.33252252293875,45.7014262354858,0.443586468696594,0.0397692322731018,0.373447775840759,0
"124","CAN00058",2160.8984375,11.6498069763184,716.208251953125,0,778.516073102344,0.399909555912018,3.09542298316956,0.373447775840759,0
"125","CAN00071",NA,20.7491188049316,0,NA,NA,0.158396944403648,0.00957692321389914,0.373447775840759,NA
"126","CHL00001",131.688858032227,94.8154067993164,19028.236328125,134.081815180714,187.07485625234,0.425642102956772,11.8575382232666,3.99889707565308,1
"127","CHL00002",125.077545166016,94.0775985717773,3994.1416015625,0.858661080957995,198.349952087543,0.492990434169769,85.2222290039062,3.99889707565308,0
"128","CHN00001",0,55.6328468322754,43952.921875,12682.1810185741,1244.79927267885,0.653896152973175,17880.361328125,31.0541248321533,0
"129","CHN00002",3050.47192382812,114.11058807373,520952.96875,21038.2086073414,1348.92633932746,0.793740272521973,1116.07104492188,31.0541248321533,1
"130","CHN00003",39.9231910705566,66.8995590209961,2767172.75,9545.04352578747,634.861753020759,0.230910524725914,0.0338461548089981,31.0541248321533,0
"131","CHN00004",0,52.8212890625,NA,NA,NA,0.133179366588593,0.00665384624153376,31.0541248321533,NA
"132","COL00001",83.6621475219727,34.410758972168,871669.1875,3532.56000282702,4365.25623036776,0.288416087627411,0.0750769227743149,20.3893547058105,1
"133","COL00002",205.163681030273,36.855167388916,208602.109375,7866.83755893892,6237.21082103847,0.578783392906189,19.885461807251,20.3893547058105,1
"134","DEU00001",13.4981660842896,17.880163192749,32874.890625,712.264635392517,194.486595592089,0.922037363052368,1160.21179199219,0.777708947658539,1
"135","DEU00002",408.564453125,17.1452445983887,151530.65625,501.185460501269,116.939114487543,0.304832696914673,0.0189230777323246,0.777708947658539,1
"136","DEU00003",23.2492809295654,16.6730937957764,25456.265625,514.347038197001,513.87273320104,0.443872839212418,0.0929230749607086,0.777708947658539,0
"137","DEU00004",3487.6083984375,11.6941719055176,9098.849609375,1019.66624370905,1595.371949257,0.295396417379379,0.00888461526483297,2.34190630912781,0
"138","DEU00005",119.295349121094,18.3901233673096,53562.23046875,789.340843979226,365.738283767919,0.542644262313843,279.463226318359,0.777708947658539,1
"139","DEU00006",1371.96508789062,14.506856918335,19357.26953125,6174.4121045891,2924.88328107722,0.889200925827026,2184.45434570312,0.777708947658539,0
"140","DEU00007",777.219970703125,14.2720613479614,8526.220703125,6915.71510595106,3008.54565654168,0.453477591276169,10.407154083252,0.777708947658539,1
"141","DEU00008",2180.81811523438,16.8408126831055,4991.36376953125,29902.3750939893,6387.54402299323,0.568049430847168,73.9658508300781,0.777708947658539,1
"142","DEU00009",1521.06140136719,15.1024322509766,1403.35510253906,2397.52262105638,1130.38168759958,0.537220537662506,140.053268432617,0.777708947658539,0
"143","DEU00010",3655.53002929688,15.0588073730469,7610.12890625,3534.73189521913,2124.04438942332,0.317738801240921,0.012538461945951,0.777708947658539,0
"144","DEU00011",124.633895874023,15.8803415298462,24512.8828125,4000.54477953607,2500.28095607123,0.500780045986176,0.0493846163153648,0.777708947658539,1
"145","DEU00012",103.894920349121,19.482271194458,4878.66259765625,2918.7741169963,3437.94676505331,0.21574504673481,0.091384619474411,0.777708947658539,0
"146","ECU00001",23.2072525024414,122.106002807617,12277.1171875,2524.47329266275,1699.40775494534,0.255743503570557,0.850730776786804,22.2088928222656,1
"147","ECU00002",128.471145629883,47.4263458251953,135260.65625,1306.29364760771,3865.41848745912,0.461371064186096,20.7100772857666,22.2088928222656,1
"148","ECU00003",57.5530815124512,72.695182800293,684.643127441406,5688.6877465377,6329.96359643976,3.62771058082581,0.231615379452705,22.2088928222656,0
"149","EGY00002",0.0729665905237198,0,219924.953125,7.17200991044227,685.087809689973,0.769685626029968,1555.61328125,6.8978099822998,1
"150","EGY00003",0.149842321872711,26.646936416626,422829.40625,14.7739842909676,12980.4120790822,0.754435002803802,1489.02478027344,6.8978099822998,1
"151","EGY00004",2.07264184951782,70.3077621459961,480244.125,9.0425751288377,2105.47867223666,0,0,6.8978099822998,1
"152","EGY00005",3.0427713394165,71.0393371582031,787775.9375,0,0,0.750344932079315,1461.00939941406,6.8978099822998,1
